MRE-,ACC+,PRED40+,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth
74.74,7.22,25.0,150.0,squared_error,19.0,1.75,2.0
99.75,0.07,0.0,170.0,absolute_error,6.0,5.0,3.0
74.72,7.23,25.0,170.0,squared_error,6.0,7.5,14.0
99.78,0.06,0.0,190.0,absolute_error,18.0,8.0,5.0
100.0,0.0,37.5,90.0,absolute_error,12.0,0.25,19.0
73.44,7.62,25.0,90.0,poisson,7.0,1.75,5.0
100.0,0.0,37.5,160.0,absolute_error,2.0,5.191662603753783,8.0
100.0,0.0,37.5,110.0,absolute_error,10.0,6.0,2.0
68.97,9.02,25.0,40.0,squared_error,16.0,6.75,15.0
100.0,0.0,37.5,70.0,absolute_error,1.0,2.5,4.0
99.72,0.07,0.0,150.0,absolute_error,1.0,2.25,13.0
73.27,7.68,25.0,110.0,squared_error,8.0,4.5,3.0
75.55,6.98,0.0,40.0,squared_error,13.0,8.0,8.0
74.01,7.45,25.0,200.0,poisson,11.0,10.0,19.0
73.64,7.56,25.0,90.0,squared_error,11.0,1.25,10.513633298525036
100.0,0.0,37.5,10.0,absolute_error,20.0,5.0,4.0
76.67,6.63,0.0,10.0,squared_error,1.0,2.75,2.0
100.0,0.0,37.5,60.0,absolute_error,16.0,2.25,6.0
75.27,7.06,0.0,90.0,squared_error,2.0,5.75,16.0
100.0,0.0,37.5,180.0,absolute_error,14.0,2.75,3.0
73.27,7.67,25.0,170.0,squared_error,17.0,5.011148856158164,18.0
71.02,8.38,25.0,180.0,squared_error,14.0,7.0,1.0
100.0,0.0,37.5,20.0,absolute_error,20.0,0.5,4.0
72.12,8.03,25.0,80.0,squared_error,2.0,8.25,8.0
100.0,0.0,37.5,80.0,absolute_error,4.0,7.25,2.0
100.0,0.0,37.5,40.0,absolute_error,12.0,4.25,20.0
100.0,0.0,37.5,150.0,absolute_error,8.0,9.0,8.0
74.57,7.27,25.0,200.0,poisson,6.0,6.25,13.0
76.0,7.42,0.0,90.0,squared_error,3.0,3.5,7.0
100.0,0.0,37.5,30.0,absolute_error,11.0,6.5,11.0
100.0,0.0,37.5,190.0,absolute_error,15.0,3.0,16.0
99.58,0.11,0.0,200.0,absolute_error,10.0,2.75,16.0
100.0,0.0,37.5,180.0,absolute_error,15.0,1.25,10.454980853689252
74.47,7.31,25.0,170.0,poisson,20.0,5.75,6.0
74.7,7.23,25.0,110.0,poisson,16.0,6.5,10.0
72.38,7.95,25.0,180.0,poisson,14.0,7.25,13.0
75.29,7.05,0.0,60.0,poisson,10.0,5.75,9.0
72.51,7.91,25.0,140.0,poisson,9.0,8.75,17.0
99.31,0.19,0.0,60.0,absolute_error,10.0,7.75,10.0
74.01,7.45,25.0,150.0,squared_error,14.0,4.5,11.0
76.32,6.74,0.0,30.0,squared_error,2.0,4.5,1.0
100.0,0.0,37.5,10.0,absolute_error,8.0,4.25,8.0
72.9,7.79,25.0,90.0,poisson,8.0,8.5,2.0
73.84,7.5,25.0,100.0,poisson,19.0,3.25,14.0
74.45,7.31,25.0,60.0,poisson,9.0,6.25,18.0
74.62,7.26,25.0,200.0,squared_error,11.0,7.75,1.0
100.0,0.0,37.5,50.0,absolute_error,1.0,8.5,8.0
99.31,0.19,0.0,60.0,absolute_error,10.0,1.0,17.0
100.0,0.0,37.5,180.0,absolute_error,7.0,5.75,17.0
73.25,7.68,25.0,10.0,poisson,20.0,3.0,19.0
75.78,6.9,0.0,70.0,squared_error,20.0,5.25,10.538307643508569
73.74,7.53,25.0,80.0,poisson,6.0,7.75,9.0
99.75,0.07,0.0,170.0,absolute_error,18.0,3.0,19.0
99.7,0.08,0.0,140.0,absolute_error,8.0,2.5,2.0
72.99,8.42,25.0,170.0,squared_error,3.0,4.0,4.0
75.51,6.99,0.0,130.0,poisson,15.0,9.0,16.0
70.27,8.61,25.0,70.0,poisson,14.0,2.75,11.0
75.49,6.99,0.0,130.0,squared_error,11.0,6.75,13.0
73.23,7.69,25.0,130.0,squared_error,14.0,9.0,16.0
71.71,8.16,25.0,70.0,poisson,12.0,7.75,15.0
72.92,7.78,25.0,160.0,poisson,14.0,5.5,11.0
72.59,7.89,25.0,40.0,poisson,10.0,4.75,12.0
100.0,0.0,37.5,10.0,absolute_error,9.0,2.75,14.0
75.04,7.13,0.0,120.0,poisson,5.0,5.5,1.0
76.47,9.03,0.0,170.0,poisson,1.0,1.25,8.0
75.32,7.05,0.0,110.0,poisson,13.0,3.5,9.0
73.72,7.54,25.0,106.0,squared_error,9.0,8.5,10.502233969191384
99.74,0.07,0.0,160.0,absolute_error,18.0,6.75,2.0
97.65,1.05,37.5,170.0,absolute_error,1.0,1.25,10.458123742592184
100.0,0.0,37.5,180.0,absolute_error,12.0,5.5,18.0
74.74,7.22,25.0,200.0,poisson,4.0,7.5,9.0
73.45,7.62,25.0,170.0,poisson,1.0,9.5,20.0
74.49,7.3,25.0,90.0,poisson,18.0,4.962271087116559,19.0
78.4,6.11,0.0,20.0,squared_error,11.0,9.5,9.0
100.0,0.0,37.5,40.0,absolute_error,11.0,9.75,20.0
73.81,7.51,25.0,90.0,poisson,9.0,7.25,6.0
100.0,0.0,37.5,150.0,absolute_error,14.0,7.5,15.0
75.6,6.96,0.0,150.0,squared_error,15.0,4.5,20.0
73.08,7.73,25.0,150.0,squared_error,7.0,3.5,18.0
73.74,7.53,25.0,40.0,poisson,8.0,6.25,18.0
74.22,7.38,25.0,130.0,squared_error,10.0,5.023946876804986,6.0
72.5,13.6,25.0,30.0,poisson,3.0,4.18936943276147,13.0
73.94,7.47,25.0,60.0,squared_error,20.0,4.25,7.0
73.22,7.69,25.0,150.0,poisson,14.0,10.0,14.0
99.74,0.07,0.0,107.0,absolute_error,3.0,2.0,5.0
74.66,7.25,25.0,140.0,squared_error,19.0,7.0,10.482247099375725
74.67,7.24,25.0,20.0,poisson,11.0,4.25,4.0
76.71,6.62,0.0,140.0,poisson,15.0,8.0,2.0
73.39,7.64,25.0,30.0,squared_error,4.0,9.25,10.0
72.72,7.85,25.0,50.0,poisson,17.0,2.5,8.0
100.0,0.0,37.5,100.0,absolute_error,18.0,0.25,1.0
69.72,8.78,25.0,110.0,poisson,16.0,1.25,5.0
75.81,6.89,0.0,106.0,poisson,17.0,1.0,10.0
100.0,0.0,37.5,110.0,absolute_error,15.0,2.0,10.0
70.48,8.55,25.0,80.0,squared_error,8.0,8.5,7.0
75.0,7.14,25.0,10.0,poisson,4.0,2.5,5.0
99.24,0.2,0.0,110.0,absolute_error,7.0,3.25,19.0
70.45,8.55,25.0,40.0,squared_error,11.0,3.75,12.0
100.0,0.0,37.5,50.0,absolute_error,14.0,10.0,17.0
100.0,0.0,37.5,100.0,absolute_error,9.0,3.25,10.0
74.28,7.36,25.0,110.0,poisson,13.0,7.75,10.500642757894642
71.18,8.33,25.0,190.0,squared_error,7.0,9.0,15.0
100.0,0.0,37.5,160.0,absolute_error,12.0,5.0,14.0
74.48,7.3,25.0,170.0,poisson,1.0,4.0,6.0
75.0,9.55,25.0,180.0,squared_error,2.0,3.0,18.0
100.0,0.0,37.5,100.0,absolute_error,3.0,5.25,11.0
75.95,6.85,0.0,160.0,poisson,16.0,10.0,6.0
72.94,7.78,25.0,160.0,poisson,17.0,2.0,1.0
100.0,0.0,37.5,60.0,absolute_error,8.0,1.25,8.0
75.66,6.94,0.0,10.0,squared_error,16.0,3.75,7.0
75.0,7.14,25.0,20.0,squared_error,6.0,2.5,10.558957204508934
99.58,0.11,0.0,100.0,absolute_error,4.0,6.25,11.0
100.0,0.0,37.5,110.0,absolute_error,19.0,0.75,14.0
77.15,6.49,0.0,50.0,squared_error,7.0,4.25,3.0
100.0,0.0,37.5,140.0,absolute_error,20.0,1.25,10.4824690747854
99.58,0.11,0.0,200.0,absolute_error,16.0,9.75,12.0
100.0,0.0,37.5,160.0,absolute_error,1.0,4.5,8.0
74.44,7.32,25.0,106.0,poisson,19.0,2.25,14.0
73.26,7.68,25.0,106.0,squared_error,12.0,6.0,5.0
100.0,0.0,37.5,80.0,absolute_error,3.0,8.25,20.0
94.55,1.63,25.0,110.0,absolute_error,2.0,1.25,13.0
73.83,7.5,25.0,30.0,poisson,5.0,6.0,14.0
73.48,7.61,25.0,110.0,squared_error,9.0,8.25,20.0
69.43,8.87,25.0,130.0,poisson,1.0,8.25,15.0
99.77,0.06,0.0,180.0,absolute_error,16.0,1.5,17.0
100.0,0.0,37.5,150.0,absolute_error,10.0,8.25,1.0
100.0,0.0,37.5,40.0,absolute_error,20.0,8.25,13.0
100.0,0.0,37.5,160.0,absolute_error,6.0,4.0,19.0
70.83,8.43,25.0,20.0,poisson,3.0,6.0,17.0
71.62,8.19,25.0,106.0,poisson,17.0,6.5,6.0
99.68,0.09,0.0,130.0,absolute_error,10.0,2.5,9.0
74.78,7.21,25.0,10.0,poisson,10.0,10.0,3.0
99.72,0.07,0.0,150.0,absolute_error,3.0,0.75,16.0
100.0,0.0,37.5,100.0,absolute_error,17.0,6.5,1.0
75.34,7.04,0.0,106.0,poisson,10.0,3.5,9.0
74.96,7.16,25.0,106.0,squared_error,14.0,5.75,9.0
74.68,7.62,25.0,160.0,squared_error,3.0,5.25,2.0
71.64,8.18,25.0,30.0,poisson,13.0,0.75,17.0
74.52,7.29,25.0,120.0,squared_error,3.0,5.5,10.0
97.82,2.78,0.0,107.0,absolute_error,4.0,0.25,11.0
74.93,7.17,25.0,60.0,squared_error,7.0,4.75,14.0
100.0,0.0,37.5,110.0,absolute_error,10.0,7.5,12.0
76.16,6.79,0.0,130.0,poisson,12.0,7.0,9.0
100.0,0.0,37.5,170.0,absolute_error,18.0,9.0,6.0
77.64,7.6,0.0,160.0,squared_error,3.0,4.0,15.0
100.0,0.0,37.5,130.0,absolute_error,15.0,0.25,10.48804340414615
74.96,7.15,25.0,60.0,squared_error,5.0,4.25,7.0
99.31,0.19,0.0,60.0,absolute_error,18.0,2.25,10.548672973850064
71.42,8.25,25.0,30.0,poisson,6.0,6.0,11.0
74.93,7.17,25.0,30.0,squared_error,19.0,7.75,1.0
74.34,7.34,25.0,20.0,poisson,7.0,3.25,9.0
100.0,0.0,37.5,60.0,absolute_error,13.0,6.75,10.0
100.0,0.0,37.5,106.0,absolute_error,1.0,3.0,8.0
73.76,7.52,25.0,110.0,poisson,20.0,8.5,19.0
100.0,0.0,37.5,80.0,absolute_error,7.0,1.0,9.0
100.0,0.0,37.5,120.0,absolute_error,9.0,9.0,8.0
72.65,7.87,25.0,70.0,poisson,10.0,2.25,10.0
69.3,8.92,25.0,20.0,poisson,14.0,1.25,11.0
69.7,8.79,25.0,60.0,poisson,10.0,3.25,16.0
74.51,7.29,25.0,200.0,squared_error,13.0,5.055129955957885,6.0
99.74,0.07,0.0,160.0,absolute_error,2.0,6.75,2.0
100.0,0.0,37.5,110.0,absolute_error,10.0,4.75,2.0
100.0,0.0,37.5,140.0,absolute_error,2.0,4.25,17.0
68.98,9.02,25.0,70.0,squared_error,13.0,8.5,17.0
73.57,7.58,25.0,106.0,poisson,10.0,8.25,20.0
72.91,7.79,25.0,130.0,poisson,14.0,5.25,10.487588107393126
74.23,7.38,25.0,190.0,squared_error,10.0,4.25,2.0
77.67,7.31,0.0,140.0,squared_error,2.0,4.5,19.0
74.91,6.92,25.0,190.0,poisson,4.0,1.25,20.0
75.12,7.11,0.0,160.0,poisson,18.0,8.25,8.0
100.0,0.0,37.5,130.0,absolute_error,6.0,2.25,19.0
99.54,0.12,0.0,90.0,absolute_error,16.0,6.75,17.0
100.0,0.0,37.5,60.0,absolute_error,17.0,9.75,14.0
88.0,3.62,25.0,50.0,absolute_error,2.0,0.75,12.0
100.0,0.0,37.5,160.0,absolute_error,18.0,1.5,6.0
100.0,0.0,37.5,140.0,absolute_error,10.0,1.25,18.0
99.68,0.09,0.0,130.0,absolute_error,17.0,8.75,13.0
75.04,7.13,0.0,50.0,poisson,4.0,7.0,14.0
99.79,0.06,0.0,200.0,absolute_error,6.0,5.25,20.0
72.78,7.83,25.0,106.0,poisson,6.0,1.5,12.0
75.37,7.03,0.0,30.0,squared_error,14.0,3.25,20.0
100.0,0.0,37.5,90.0,absolute_error,10.0,2.75,3.0
77.49,6.39,0.0,30.0,poisson,10.0,2.5,5.0
76.41,6.71,0.0,70.0,squared_error,11.0,8.75,10.0
100.0,0.0,37.5,160.0,absolute_error,8.0,6.25,19.0
100.0,0.0,37.5,40.0,absolute_error,17.0,8.0,13.0
100.0,0.0,37.5,120.0,absolute_error,12.0,1.0,2.0
77.08,6.51,0.0,20.0,squared_error,18.0,6.0,10.571048295010002
74.34,7.34,25.0,106.0,squared_error,15.0,5.5,16.0
99.31,0.19,0.0,120.0,absolute_error,7.0,2.75,5.0
69.52,8.85,25.0,10.0,squared_error,20.0,6.25,10.0
76.64,6.64,0.0,40.0,squared_error,5.0,5.75,10.0
100.0,0.0,37.5,100.0,absolute_error,4.0,5.0,12.0
71.88,7.81,25.0,30.0,poisson,11.0,0.5,18.0
73.63,7.57,25.0,150.0,poisson,15.0,9.75,20.0
73.19,8.41,0.0,50.0,squared_error,1.0,4.25,19.0
100.0,0.0,37.5,40.0,absolute_error,9.0,3.5,13.0
100.0,0.0,37.5,140.0,absolute_error,14.0,2.75,18.0
72.63,7.87,25.0,50.0,poisson,12.0,6.0,8.0
100.0,0.0,37.5,100.0,absolute_error,16.0,7.75,10.0
100.0,0.0,37.5,100.0,absolute_error,15.0,2.75,10.0
72.91,7.79,25.0,150.0,poisson,8.0,6.0,3.0
72.96,7.77,25.0,70.0,poisson,20.0,6.25,1.0
75.0,7.14,25.0,30.0,poisson,2.0,3.0,8.0
72.26,7.99,25.0,80.0,squared_error,11.0,1.25,19.0
72.15,8.02,25.0,60.0,squared_error,15.0,8.75,10.0
69.35,20.15,25.0,60.0,squared_error,1.0,2.5,3.0
75.76,6.91,0.0,150.0,poisson,12.0,9.75,16.0
75.26,7.06,0.0,60.0,squared_error,16.0,6.75,16.0
75.88,6.88,0.0,150.0,poisson,10.0,1.0,12.0
72.26,7.69,25.0,180.0,poisson,4.0,1.0,5.0
99.54,0.12,0.0,90.0,absolute_error,7.0,4.967972515894672,4.0
75.03,7.13,0.0,170.0,poisson,7.0,1.75,14.0
76.75,6.61,0.0,20.0,poisson,1.0,6.25,15.0
100.0,0.0,37.5,60.0,absolute_error,13.0,5.173698458703273,6.0
73.83,7.5,25.0,160.0,squared_error,5.0,3.5,11.0
73.03,7.75,25.0,120.0,poisson,19.0,4.25,3.0
76.68,6.63,0.0,60.0,squared_error,2.0,7.75,5.0
76.21,6.77,0.0,60.0,poisson,10.0,10.0,19.0
100.0,0.0,37.5,170.0,absolute_error,16.0,5.5,12.0
73.55,7.59,25.0,80.0,poisson,7.0,9.75,2.0
100.0,0.0,37.5,70.0,absolute_error,19.0,0.75,15.0
100.0,0.0,37.5,160.0,absolute_error,4.0,3.25,15.0
75.22,7.08,0.0,190.0,poisson,11.0,3.5,14.0
74.56,7.28,25.0,40.0,poisson,16.0,8.5,17.0
73.15,7.71,25.0,140.0,poisson,7.0,4.75,4.0
72.5,7.91,25.0,130.0,poisson,6.0,3.5,11.0
72.44,7.93,25.0,30.0,squared_error,14.0,6.0,8.0
72.73,7.84,25.0,30.0,squared_error,11.0,6.75,20.0
75.51,6.99,0.0,130.0,poisson,4.0,6.75,6.0
100.0,0.0,37.5,130.0,absolute_error,10.0,6.25,9.0
100.0,0.0,37.5,160.0,absolute_error,13.0,4.25,18.0
99.31,0.19,0.0,60.0,absolute_error,6.0,1.5,10.5461094143903
73.81,7.51,25.0,140.0,poisson,9.0,1.5,16.0
70.45,8.55,25.0,40.0,poisson,18.0,9.75,11.0
75.54,3.93,0.0,100.0,poisson,5.0,5.206617290959846,20.0
100.0,0.0,37.5,30.0,absolute_error,9.0,8.0,19.0
74.76,7.22,25.0,130.0,squared_error,1.0,8.25,7.0
100.0,0.0,37.5,120.0,absolute_error,13.0,0.25,9.0
100.0,0.0,37.5,200.0,absolute_error,11.0,7.5,1.0
72.33,7.97,25.0,180.0,poisson,9.0,9.75,10.453124358911243
98.96,0.28,0.0,40.0,absolute_error,10.0,2.25,6.0
74.75,7.22,25.0,130.0,squared_error,16.0,9.25,8.0
70.69,8.48,25.0,180.0,squared_error,5.0,5.75,2.0
74.34,7.34,25.0,20.0,poisson,16.0,5.0,2.0
74.19,7.39,25.0,160.0,poisson,9.0,2.25,19.0
100.0,0.0,37.5,130.0,absolute_error,6.0,5.5,3.0
100.0,0.0,37.5,120.0,absolute_error,2.0,2.75,9.0
71.13,13.52,25.0,40.0,squared_error,2.0,1.5,4.0
74.45,7.31,25.0,80.0,poisson,9.0,9.75,5.0
73.67,7.55,25.0,130.0,poisson,14.0,3.25,5.0
100.0,0.0,37.5,80.0,absolute_error,18.0,0.25,15.0
99.7,0.08,0.0,140.0,absolute_error,15.0,3.75,15.0
74.44,7.32,25.0,160.0,poisson,9.0,8.25,10.0
71.89,8.1,25.0,60.0,squared_error,19.0,9.25,10.53443963228993
72.32,7.97,25.0,106.0,poisson,5.0,5.25,6.0
100.0,0.0,37.5,120.0,absolute_error,5.0,8.0,17.0
76.75,6.61,0.0,10.0,poisson,11.0,3.75,6.0
100.0,0.0,37.5,60.0,absolute_error,19.0,4.0,18.0
73.25,7.68,25.0,110.0,squared_error,7.0,5.25,18.0
71.07,8.36,25.0,100.0,squared_error,18.0,5.5,1.0
71.64,7.92,25.0,90.0,squared_error,2.0,3.0,17.0
72.83,7.81,25.0,170.0,poisson,2.0,4.5,15.0
100.0,0.0,37.5,30.0,absolute_error,10.0,4.75,18.0
72.56,7.89,25.0,180.0,poisson,19.0,2.5,16.0
100.0,0.0,37.5,80.0,absolute_error,14.0,5.75,10.520488895205926
99.45,-0.07,0.0,190.0,absolute_error,7.0,0.0,10.0
73.73,7.53,25.0,200.0,poisson,5.0,4.25,20.0
100.0,0.0,37.5,120.0,absolute_error,6.0,6.75,6.0
72.01,8.06,25.0,130.0,squared_error,13.0,3.0,16.0
100.0,0.0,37.5,120.0,absolute_error,20.0,3.75,13.0
74.36,7.34,25.0,150.0,poisson,6.0,6.75,15.0
72.35,7.96,25.0,190.0,squared_error,11.0,1.25,10.0
100.0,0.0,37.5,180.0,absolute_error,11.0,3.5,19.0
100.0,0.0,37.5,100.0,absolute_error,13.0,6.25,13.0
72.13,8.03,25.0,106.0,squared_error,7.0,5.25,13.0
67.47,9.5,25.0,90.0,poisson,1.0,8.0,10.510066396071958
74.96,7.16,25.0,150.0,poisson,11.0,4.5,12.0
74.73,7.23,25.0,160.0,squared_error,13.0,6.25,17.0
77.41,6.41,0.0,30.0,poisson,19.0,6.25,7.0
78.23,6.16,0.0,70.0,squared_error,16.0,2.75,19.0
100.0,0.0,37.5,30.0,absolute_error,2.0,5.75,20.0
100.0,0.0,37.5,70.0,absolute_error,11.0,1.25,12.0
100.0,0.0,37.5,160.0,absolute_error,11.0,4.5,19.0
69.52,8.85,25.0,106.0,poisson,18.0,5.0,20.0
77.25,6.46,0.0,40.0,poisson,19.0,3.0,13.0
100.0,0.0,37.5,140.0,absolute_error,7.0,5.170104837792488,17.0
74.2,7.39,25.0,190.0,poisson,9.0,8.5,7.0
74.04,7.44,25.0,110.0,poisson,2.0,4.5,17.0
73.79,7.52,25.0,170.0,poisson,6.0,1.75,7.0
71.68,8.17,25.0,200.0,poisson,14.0,8.25,4.0
73.09,7.73,25.0,160.0,poisson,18.0,7.5,9.0
72.32,7.97,25.0,200.0,squared_error,14.0,1.0,9.0
94.58,0.0,0.0,20.0,absolute_error,6.0,0.0,8.0
100.0,0.0,37.5,50.0,absolute_error,15.0,10.0,11.0
73.9,7.48,25.0,20.0,squared_error,3.0,9.5,9.0
72.51,7.91,25.0,106.0,squared_error,19.0,3.5,6.0
72.94,7.78,25.0,50.0,squared_error,7.0,1.25,14.0
76.89,6.57,0.0,130.0,poisson,1.0,4.0,2.0
100.0,0.0,37.5,50.0,absolute_error,12.0,4.5,6.0
72.46,7.93,25.0,190.0,squared_error,4.0,7.75,4.0
99.68,0.09,0.0,130.0,absolute_error,15.0,4.966390457194281,15.0
100.0,0.0,37.5,70.0,absolute_error,5.0,10.0,10.0
75.67,7.15,12.5,130.0,poisson,7.0,0.0,12.0
100.0,0.0,37.5,20.0,absolute_error,2.0,6.0,5.0
77.74,6.31,0.0,20.0,poisson,8.0,0.75,11.0
100.0,0.0,37.5,90.0,absolute_error,14.0,6.0,16.0
100.0,0.0,37.5,120.0,absolute_error,6.0,9.25,8.0
67.04,9.64,25.0,70.0,poisson,13.0,6.25,5.0
73.27,7.67,25.0,170.0,squared_error,15.0,0.5,10.461740131328513
70.49,8.54,25.0,90.0,squared_error,17.0,8.75,10.0
100.0,0.0,37.5,20.0,absolute_error,9.0,4.25,10.0
100.0,0.0,37.5,10.0,absolute_error,5.0,8.75,6.0
74.42,7.32,25.0,30.0,poisson,12.0,6.25,1.0
74.17,7.4,25.0,90.0,poisson,13.0,5.75,9.0
76.54,6.67,0.0,20.0,squared_error,7.0,1.0,12.0
100.0,0.0,37.5,200.0,absolute_error,4.0,9.0,9.0
100.0,0.0,37.5,20.0,absolute_error,13.0,7.0,5.0
64.69,10.39,25.0,10.0,squared_error,17.0,3.0,10.566162816146809
74.07,7.43,25.0,160.0,poisson,4.0,5.25,14.0
75.25,7.07,0.0,160.0,poisson,19.0,7.25,1.0
74.21,7.38,25.0,170.0,squared_error,7.0,3.75,3.0
100.0,0.0,37.5,40.0,absolute_error,15.0,4.25,12.0
75.66,6.94,0.0,200.0,poisson,10.0,9.5,9.0
71.29,12.37,25.0,106.0,poisson,3.0,0.25,9.0
74.18,7.4,25.0,80.0,poisson,13.0,2.0,7.0
100.0,0.0,37.5,40.0,absolute_error,10.0,9.75,3.0
72.3,7.98,25.0,130.0,squared_error,18.0,6.5,2.0
70.87,8.42,25.0,60.0,squared_error,13.0,0.75,16.0
100.0,0.0,37.5,120.0,absolute_error,9.0,5.75,1.0
73.37,7.65,25.0,160.0,squared_error,1.0,9.0,19.0
73.46,7.61,25.0,90.0,squared_error,16.0,1.75,2.0
100.0,0.0,37.5,30.0,absolute_error,20.0,6.75,6.0
73.4,7.64,25.0,100.0,poisson,13.0,4.5,17.0
73.77,7.52,25.0,180.0,poisson,3.0,5.75,8.0
100.0,0.0,37.5,100.0,absolute_error,4.0,4.75,10.505175218569388
100.0,0.0,37.5,90.0,absolute_error,10.0,2.75,3.0
73.66,7.55,25.0,110.0,poisson,3.0,2.0,18.0
70.95,8.4,25.0,150.0,poisson,19.0,0.75,16.0
70.14,8.65,25.0,70.0,squared_error,9.0,0.25,10.0
99.17,0.22,0.0,50.0,absolute_error,13.0,5.75,7.0
100.0,0.0,37.5,50.0,absolute_error,13.0,9.25,6.0
73.9,7.48,25.0,10.0,poisson,18.0,7.25,14.0
100.0,0.0,37.5,140.0,absolute_error,6.0,3.0,16.0
100.0,0.0,37.5,70.0,absolute_error,9.0,3.25,12.0
71.77,4.7,25.0,180.0,squared_error,6.0,0.25,20.0
100.0,0.0,37.5,150.0,absolute_error,18.0,2.5,4.0
75.29,7.05,0.0,30.0,poisson,8.0,7.75,11.0
100.0,0.0,37.5,150.0,absolute_error,14.0,3.0,9.0
72.19,8.01,25.0,50.0,poisson,11.0,8.25,11.0
100.0,0.0,37.5,100.0,absolute_error,5.0,1.75,13.0
73.98,7.46,25.0,150.0,poisson,14.0,5.006442674126973,10.474576476159827
70.18,8.64,25.0,10.0,poisson,10.0,0.5,13.0
100.0,0.0,37.5,50.0,absolute_error,16.0,7.0,16.0
72.24,7.99,25.0,120.0,poisson,4.0,6.75,2.0
71.49,8.23,25.0,130.0,poisson,12.0,9.75,17.0
80.7,5.43,0.0,10.0,poisson,20.0,1.25,10.579007752476821
99.77,0.06,0.0,180.0,absolute_error,2.0,5.75,17.0
100.0,0.0,37.5,110.0,absolute_error,13.0,2.0,19.0
76.15,6.79,0.0,120.0,poisson,3.0,3.25,11.0
76.42,7.74,0.0,140.0,squared_error,2.0,4.75,3.0
73.3,7.67,25.0,120.0,poisson,11.0,8.25,3.0
73.64,7.56,25.0,190.0,poisson,9.0,1.75,3.0
72.97,7.77,25.0,170.0,poisson,17.0,7.25,4.0
72.88,7.8,25.0,60.0,poisson,10.0,2.25,7.0
100.0,0.0,37.5,180.0,absolute_error,4.0,2.0,13.0
73.59,7.58,25.0,140.0,squared_error,10.0,8.75,13.0
99.79,0.06,0.0,200.0,absolute_error,7.0,9.5,9.0
99.77,0.06,0.0,180.0,absolute_error,19.0,8.5,14.0
68.86,9.06,25.0,20.0,squared_error,17.0,3.5,18.0
74.05,7.43,25.0,60.0,poisson,10.0,6.25,1.0
100.0,0.0,37.5,10.0,absolute_error,13.0,7.25,1.0
74.79,7.21,25.0,200.0,squared_error,12.0,7.75,15.0
100.0,0.0,37.5,40.0,absolute_error,19.0,9.25,7.0
74.99,7.15,25.0,170.0,poisson,3.0,2.75,3.0
75.02,7.14,0.0,100.0,squared_error,18.0,9.5,4.0
76.51,6.68,0.0,80.0,squared_error,15.0,4.0,19.0
74.6,7.27,25.0,110.0,squared_error,13.0,2.25,11.0
100.0,0.0,37.5,30.0,absolute_error,11.0,4.0,17.0
73.17,7.71,25.0,90.0,squared_error,19.0,9.75,7.0
74.82,7.2,25.0,120.0,squared_error,2.0,9.75,13.0
99.65,0.09,0.0,120.0,absolute_error,6.0,0.25,6.0
100.0,0.0,37.5,90.0,absolute_error,12.0,5.75,20.0
100.0,0.0,37.5,130.0,absolute_error,15.0,7.5,11.0
100.0,0.0,37.5,130.0,absolute_error,2.0,7.0,11.0
73.16,8.5,25.0,140.0,squared_error,1.0,5.75,9.0
75.81,12.6,0.0,170.0,squared_error,1.0,2.5,1.0
75.77,6.91,0.0,20.0,poisson,19.0,1.25,2.0
75.71,6.93,0.0,40.0,poisson,19.0,0.75,2.0
100.0,0.0,37.5,30.0,absolute_error,12.0,9.75,2.0
100.0,0.0,37.5,150.0,absolute_error,18.0,5.75,13.0
84.32,9.39,0.0,10.0,poisson,5.0,0.25,19.0
100.0,0.0,37.5,70.0,absolute_error,6.0,2.25,3.0
71.71,8.16,25.0,160.0,poisson,10.0,9.0,2.0
74.33,7.35,25.0,160.0,squared_error,5.0,4.25,14.0
73.63,7.57,25.0,140.0,poisson,8.0,0.0,12.0
100.0,0.0,37.5,180.0,absolute_error,13.0,2.75,16.0
74.16,7.4,25.0,110.0,poisson,2.0,4.25,3.0
64.91,10.32,25.0,10.0,squared_error,4.0,9.5,11.0
100.0,0.0,37.5,60.0,absolute_error,9.0,5.25,11.0
71.1,8.35,25.0,50.0,squared_error,7.0,1.5,12.0
75.37,7.03,0.0,170.0,poisson,3.0,4.75,10.0
74.05,7.43,25.0,30.0,poisson,19.0,5.75,10.554841078846753
74.1,7.42,25.0,180.0,squared_error,16.0,8.75,12.0
72.86,7.8,25.0,106.0,squared_error,7.0,4.5,16.0
73.34,7.65,25.0,200.0,poisson,6.0,8.0,11.0
74.86,7.19,25.0,200.0,squared_error,20.0,0.75,6.0
74.45,7.31,25.0,106.0,poisson,14.0,0.75,6.0
74.38,7.33,25.0,60.0,poisson,7.0,4.25,6.0
100.0,0.0,37.5,110.0,absolute_error,2.0,1.75,20.0
72.73,7.84,25.0,190.0,squared_error,16.0,8.0,14.0
100.0,0.0,37.5,180.0,absolute_error,18.0,10.0,15.0
78.58,6.06,0.0,30.0,poisson,5.0,2.0,1.0
73.46,7.61,25.0,20.0,squared_error,10.0,4.5,9.0
71.33,8.28,25.0,40.0,poisson,7.0,9.0,2.0
74.59,7.27,25.0,150.0,poisson,19.0,1.0,10.476022068060823
59.93,16.08,25.0,80.0,squared_error,3.0,0.5,16.0
